"date_heure","Voltage"
"100",2009-11-30 02:00:00,247.002666666667
"101",2009-11-30 03:00:00,246.312833333333
"102",2009-11-30 04:00:00,246.047666666667
"103",2009-11-30 05:00:00,245.8085
"104",2009-11-30 06:00:00,240.512333333333
"105",2009-11-30 07:00:00,239.938
"106",2009-11-30 08:00:00,239.918833333333
"107",2009-11-30 09:00:00,243.811166666667
"108",2009-11-30 10:00:00,241.47
"109",2009-11-30 11:00:00,244.037833333333
"110",2009-11-30 12:00:00,245.069333333333
"111",2009-11-30 13:00:00,247.714
"112",2009-11-30 14:00:00,247.9095
"113",2009-11-30 15:00:00,247.409833333333
"114",2009-11-30 16:00:00,243.984
"115",2009-11-30 17:00:00,243.346
"116",2009-11-30 18:00:00,241.874166666667
"117",2009-11-30 19:00:00,239.509666666667
"118",2009-11-30 20:00:00,238.5235
"119",2009-11-30 21:00:00,240.7435
"120",2009-11-30 22:00:00,244.504333333333
"121",2009-11-30 23:00:00,243.691833333333
"122",2009-12-01 00:00:00,244.061333333333
"123",2009-12-01 01:00:00,243.799
"124",2009-12-01 02:00:00,244.547
"125",2009-12-01 03:00:00,244.9565
"126",2009-12-01 04:00:00,244.026
"127",2009-12-01 05:00:00,243.746833333333
"128",2009-12-01 06:00:00,241.261666666667
"129",2009-12-01 07:00:00,239.7795
"130",2009-12-01 08:00:00,239.525666666667
"131",2009-12-01 09:00:00,241.119833333333
"132",2009-12-01 10:00:00,241.763
"133",2009-12-01 11:00:00,241.5155
"134",2009-12-01 12:00:00,242.091666666667
"135",2009-12-01 13:00:00,246.279333333333
"136",2009-12-01 14:00:00,245.8495
"137",2009-12-01 15:00:00,244.222833333333
"138",2009-12-01 16:00:00,241.684666666667
"139",2009-12-01 17:00:00,240.635166666667
"140",2009-12-01 18:00:00,240.721833333333
"141",2009-12-01 19:00:00,241.632833333333
"142",2009-12-01 20:00:00,239.282166666667
"143",2009-12-01 21:00:00,243.811166666667
"144",2009-12-01 22:00:00,243.190833333333
"145",2009-12-01 23:00:00,240.5725
"146",2009-12-02 00:00:00,241.805333333333
"147",2009-12-02 01:00:00,244.038
"148",2009-12-02 02:00:00,244.561333333333
"149",2009-12-02 03:00:00,245.1015
"150",2009-12-02 04:00:00,244.869666666667
"151",2009-12-02 05:00:00,243.0705
"152",2009-12-02 06:00:00,238.730166666667
"153",2009-12-02 07:00:00,238.479833333333
"154",2009-12-02 08:00:00,239.777833333333
"155",2009-12-02 09:00:00,240.062833333333
"156",2009-12-02 10:00:00,242.203833333333
"157",2009-12-02 11:00:00,244.8535
"158",2009-12-02 12:00:00,243.292833333333
"159",2009-12-02 13:00:00,244.342
"160",2009-12-02 14:00:00,244.331666666667
"161",2009-12-02 15:00:00,242.983
"162",2009-12-02 16:00:00,238.365166666667
"163",2009-12-02 17:00:00,237.752833333333
"164",2009-12-02 18:00:00,237.9835
"165",2009-12-02 19:00:00,237.191
"166",2009-12-02 20:00:00,240.435166666667
"167",2009-12-02 21:00:00,241.822166666667
"168",2009-12-02 22:00:00,243.437333333333
"169",2009-12-02 23:00:00,243.804333333333
"170",2009-12-03 00:00:00,241.029166666667
"171",2009-12-03 01:00:00,244.381
"172",2009-12-03 02:00:00,244.931166666667
"173",2009-12-03 03:00:00,244.443666666667
"174",2009-12-03 04:00:00,244.7605
"175",2009-12-03 05:00:00,242.401833333333
"176",2009-12-03 06:00:00,238.604166666667
"177",2009-12-03 07:00:00,240.591
"178",2009-12-03 08:00:00,240.463333333333
"179",2009-12-03 09:00:00,242.441666666667
"180",2009-12-03 10:00:00,242.708666666667
"181",2009-12-03 11:00:00,243.102666666667
"182",2009-12-03 12:00:00,243.656833333333
"183",2009-12-03 13:00:00,248.3135
"184",2009-12-03 14:00:00,249.816833333333
"185",2009-12-03 15:00:00,246.8525
"186",2009-12-03 16:00:00,242.304333333333
"187",2009-12-03 17:00:00,241.811833333333
"188",2009-12-03 18:00:00,241.743
"189",2009-12-03 19:00:00,242.435333333333
"190",2009-12-03 20:00:00,240.572333333333
"191",2009-12-03 21:00:00,243.3725
"192",2009-12-03 22:00:00,244.276166666667
"193",2009-12-03 23:00:00,240.414666666667
"194",2009-12-04 00:00:00,242.363
"195",2009-12-04 01:00:00,245.114
"196",2009-12-04 02:00:00,246.224333333333
"197",2009-12-04 03:00:00,248.1215
"198",2009-12-04 04:00:00,247.962333333333
"199",2009-12-04 05:00:00,244.029666666667
"200",2009-12-04 06:00:00,240.479666666667
"201",2009-12-04 07:00:00,240.799333333333
"202",2009-12-04 08:00:00,240.430833333333
"203",2009-12-04 09:00:00,240.571833333333
"204",2009-12-04 10:00:00,242.552833333333
"205",2009-12-04 11:00:00,244.465666666667
"206",2009-12-04 12:00:00,244.680166666667
"207",2009-12-04 13:00:00,245.987666666667
"208",2009-12-04 14:00:00,247.4485
"209",2009-12-04 15:00:00,243.358166666667
"210",2009-12-04 16:00:00,242.009
"211",2009-12-04 17:00:00,242.9875
"212",2009-12-04 18:00:00,241.536666666667
"213",2009-12-04 19:00:00,242.117166666667
"214",2009-12-04 20:00:00,241.613
"215",2009-12-04 21:00:00,243.106166666667
"216",2009-12-04 22:00:00,242.883166666667
"217",2009-12-04 23:00:00,242.883833333333
"218",2009-12-05 00:00:00,242.797333333333
"219",2009-12-05 01:00:00,244.409
"220",2009-12-05 02:00:00,244.437833333333
"221",2009-12-05 03:00:00,245.862333333333
"222",2009-12-05 04:00:00,245.403166666667
"223",2009-12-05 05:00:00,245.302666666667
"224",2009-12-05 06:00:00,241.671333333333
"225",2009-12-05 07:00:00,240.907166666667
"226",2009-12-05 08:00:00,239.223833333333
"227",2009-12-05 09:00:00,239.5765
"228",2009-12-05 10:00:00,243.271666666667
"229",2009-12-05 11:00:00,242.576666666667
"230",2009-12-05 12:00:00,241.478333333333
"231",2009-12-05 13:00:00,242.478333333333
"232",2009-12-05 14:00:00,243.667166666667
"233",2009-12-05 15:00:00,241.477
"234",2009-12-05 16:00:00,236.5795
"235",2009-12-05 17:00:00,235.486166666667
"236",2009-12-05 18:00:00,234.487666666667
"237",2009-12-05 19:00:00,235.926833333333
"238",2009-12-05 20:00:00,238.516
"239",2009-12-05 21:00:00,241.882833333333
"240",2009-12-05 22:00:00,240.867
"241",2009-12-05 23:00:00,241.162666666667
"242",2009-12-06 00:00:00,241.562833333333
"243",2009-12-06 01:00:00,243.826333333333
"244",2009-12-06 02:00:00,244.009333333333
"245",2009-12-06 03:00:00,244.214
"246",2009-12-06 04:00:00,243.347666666667
"247",2009-12-06 05:00:00,242.623
"248",2009-12-06 06:00:00,242.864166666667
"249",2009-12-06 07:00:00,241.203833333333
"250",2009-12-06 08:00:00,243.515333333333
"251",2009-12-06 09:00:00,243.570666666667
"252",2009-12-06 10:00:00,240.027833333333
"253",2009-12-06 11:00:00,240.544166666667
"254",2009-12-06 12:00:00,242.6125
"255",2009-12-06 13:00:00,241.375666666667
"256",2009-12-06 14:00:00,243.641333333333
"257",2009-12-06 15:00:00,242.145333333333
"258",2009-12-06 16:00:00,236.2835
"259",2009-12-06 17:00:00,236.1895
"260",2009-12-06 18:00:00,236.776666666667
"261",2009-12-06 19:00:00,237.061
"262",2009-12-06 20:00:00,239.355166666667
"263",2009-12-06 21:00:00,239.606166666667
"264",2009-12-06 22:00:00,242.943833333333
"265",2009-12-06 23:00:00,244.4335
"266",2009-12-07 00:00:00,242.426166666667
"267",2009-12-07 01:00:00,244.019166666667
"268",2009-12-07 02:00:00,244.005833333333
"269",2009-12-07 03:00:00,244.364
"270",2009-12-07 04:00:00,243.168833333333
"271",2009-12-07 05:00:00,245.269333333333
"272",2009-12-07 06:00:00,240.788
"273",2009-12-07 07:00:00,237.946833333333
"274",2009-12-07 08:00:00,239.750833333333
"275",2009-12-07 09:00:00,241.333333333333
"276",2009-12-07 10:00:00,241.391
"277",2009-12-07 11:00:00,240.776
"278",2009-12-07 12:00:00,241.110833333333
"279",2009-12-07 13:00:00,247.337166666667
"280",2009-12-07 14:00:00,244.7845
"281",2009-12-07 15:00:00,244.503833333333
"282",2009-12-07 16:00:00,243.0225
"283",2009-12-07 17:00:00,242.530666666667
"284",2009-12-07 18:00:00,240.7785
"285",2009-12-07 19:00:00,240.596666666667
"286",2009-12-07 20:00:00,240.161666666667
"287",2009-12-07 21:00:00,243.156833333333
"288",2009-12-07 22:00:00,243.390333333333
"289",2009-12-07 23:00:00,243.879833333333
"290",2009-12-08 00:00:00,244.6475
"291",2009-12-08 01:00:00,244.407333333333
"292",2009-12-08 02:00:00,245.2345
"293",2009-12-08 03:00:00,245.8995
"294",2009-12-08 04:00:00,244.503166666667
"295",2009-12-08 05:00:00,243.857666666667
"296",2009-12-08 06:00:00,239.741833333333
"297",2009-12-08 07:00:00,241.917
"298",2009-12-08 08:00:00,243.067166666667
"299",2009-12-08 09:00:00,242.952666666667
"300",2009-12-08 10:00:00,243.612166666667
"301",2009-12-08 11:00:00,244.050333333333
"302",2009-12-08 12:00:00,243.253833333333
"303",2009-12-08 13:00:00,247.758333333333
"304",2009-12-08 14:00:00,250.092166666667
"305",2009-12-08 15:00:00,248.954833333333
"306",2009-12-08 16:00:00,244.032833333333
"307",2009-12-08 17:00:00,240.409666666667
"308",2009-12-08 18:00:00,239.9755
"309",2009-12-08 19:00:00,240.632833333333
"310",2009-12-08 20:00:00,238.951
"311",2009-12-08 21:00:00,242.583833333333
"312",2009-12-08 22:00:00,245.130333333333
"313",2009-12-08 23:00:00,242.5665
"314",2009-12-09 00:00:00,243.087833333333
"315",2009-12-09 01:00:00,245.223
"316",2009-12-09 02:00:00,244.8615
"317",2009-12-09 03:00:00,245.560166666667
"318",2009-12-09 04:00:00,244.218666666667
"319",2009-12-09 05:00:00,242.150333333333
"320",2009-12-09 06:00:00,239.191
"321",2009-12-09 07:00:00,240.110666666667
"322",2009-12-09 08:00:00,241.4865
"323",2009-12-09 09:00:00,242.348
"324",2009-12-09 10:00:00,243.378833333333
"325",2009-12-09 11:00:00,243.036166666667
"326",2009-12-09 12:00:00,244.401333333333
"327",2009-12-09 13:00:00,244.079333333333
"328",2009-12-09 14:00:00,244.834166666667
"329",2009-12-09 15:00:00,243.3625
"330",2009-12-09 16:00:00,240.647333333333
"331",2009-12-09 17:00:00,240.154833333333
"332",2009-12-09 18:00:00,240.990333333333
"333",2009-12-09 19:00:00,238.345
"334",2009-12-09 20:00:00,238.297
"335",2009-12-09 21:00:00,239.985
"336",2009-12-09 22:00:00,245.459666666667
"337",2009-12-09 23:00:00,244.051333333333
"338",2009-12-10 00:00:00,242.362666666667
"339",2009-12-10 01:00:00,243.389
"340",2009-12-10 02:00:00,243.456833333333
"341",2009-12-10 03:00:00,243.5265
"342",2009-12-10 04:00:00,242.207666666667
"343",2009-12-10 05:00:00,243.532166666667
"344",2009-12-10 06:00:00,238.608166666667
"345",2009-12-10 07:00:00,238.651896551724
"346",2009-12-10 08:00:00,239.393666666667
"347",2009-12-10 09:00:00,241.0465
"348",2009-12-10 10:00:00,242.659166666667
"349",2009-12-10 11:00:00,243.132333333333
"350",2009-12-10 12:00:00,242.677833333333
"351",2009-12-10 13:00:00,245.286
"352",2009-12-10 14:00:00,245.760833333333
"353",2009-12-10 15:00:00,245.9365
"354",2009-12-10 16:00:00,240.2515
"355",2009-12-10 17:00:00,240.514333333333
"356",2009-12-10 18:00:00,238.230166666667
"357",2009-12-10 19:00:00,239.250333333333
"358",2009-12-10 20:00:00,236.014833333333
"359",2009-12-10 21:00:00,238.875833333333
"360",2009-12-10 22:00:00,243.8475
"361",2009-12-10 23:00:00,244.313333333333
"362",2009-12-11 00:00:00,244.007666666667
"363",2009-12-11 01:00:00,244.502666666667
"364",2009-12-11 02:00:00,245.2465
"365",2009-12-11 03:00:00,244.971333333333
"366",2009-12-11 04:00:00,244.27
"367",2009-12-11 05:00:00,243.045666666667
"368",2009-12-11 06:00:00,239.844666666667
"369",2009-12-11 07:00:00,241.191
"370",2009-12-11 08:00:00,241.921833333333
"371",2009-12-11 09:00:00,242.450666666667
"372",2009-12-11 10:00:00,245.943666666667
"373",2009-12-11 11:00:00,246.3625
"374",2009-12-11 12:00:00,245.951666666667
"375",2009-12-11 13:00:00,248.237833333333
"376",2009-12-11 14:00:00,247.338666666667
"377",2009-12-11 15:00:00,245.876666666667
"378",2009-12-11 16:00:00,244.0005
"379",2009-12-11 17:00:00,242.563166666667
"380",2009-12-11 18:00:00,242.2915
"381",2009-12-11 19:00:00,244.271666666667
"382",2009-12-11 20:00:00,242.1615
"383",2009-12-11 21:00:00,245.806166666667
"384",2009-12-11 22:00:00,246.416
"385",2009-12-11 23:00:00,244.3355
"386",2009-12-12 00:00:00,244.9405
"387",2009-12-12 01:00:00,246.559833333333
"388",2009-12-12 02:00:00,246.851333333333
"389",2009-12-12 03:00:00,247.483333333333
"390",2009-12-12 04:00:00,246.978
"391",2009-12-12 05:00:00,245.2325
"392",2009-12-12 06:00:00,242.209166666667
"393",2009-12-12 07:00:00,244.395166666667
"394",2009-12-12 08:00:00,242.401333333333
"395",2009-12-12 09:00:00,244.025666666667
"396",2009-12-12 10:00:00,243.206333333333
"397",2009-12-12 11:00:00,243.920833333333
"398",2009-12-12 12:00:00,246.174
"399",2009-12-12 13:00:00,248.279666666667
"400",2009-12-12 14:00:00,248.493166666667
"401",2009-12-12 15:00:00,245.771833333333
"402",2009-12-12 16:00:00,238.201166666667
"403",2009-12-12 17:00:00,241.7165
"404",2009-12-12 18:00:00,243.135166666667
"405",2009-12-12 19:00:00,244.966666666667
"406",2009-12-12 20:00:00,245.149833333333
"407",2009-12-12 21:00:00,246.4945
"408",2009-12-12 22:00:00,247.612833333333
"409",2009-12-12 23:00:00,248.7275
"410",2009-12-13 00:00:00,245.400166666667
"411",2009-12-13 01:00:00,247.2655
"412",2009-12-13 02:00:00,247.85
"413",2009-12-13 03:00:00,248.9545
"414",2009-12-13 04:00:00,248.754
"415",2009-12-13 05:00:00,246.913833333333
"416",2009-12-13 06:00:00,246.216
"417",2009-12-13 07:00:00,243.853166666667
"418",2009-12-13 08:00:00,243.936666666667
"419",2009-12-13 09:00:00,245.666333333333
"420",2009-12-13 10:00:00,245.267666666667
"421",2009-12-13 11:00:00,243.1025
"422",2009-12-13 12:00:00,242.186833333333
"423",2009-12-13 13:00:00,244.644666666667
"424",2009-12-13 14:00:00,244.592
"425",2009-12-13 15:00:00,240.838666666667
"426",2009-12-13 16:00:00,239.112333333333
"427",2009-12-13 17:00:00,239.5315
"428",2009-12-13 18:00:00,240.183166666667
"429",2009-12-13 19:00:00,241.979666666667
"430",2009-12-13 20:00:00,240.115333333333
"431",2009-12-13 21:00:00,243.905666666667
"432",2009-12-13 22:00:00,248.944666666667
"433",2009-12-13 23:00:00,249.249333333333
"434",2009-12-14 00:00:00,247.395666666667
"435",2009-12-14 01:00:00,248.5815
"436",2009-12-14 02:00:00,248.924666666667
"437",2009-12-14 03:00:00,248.865
"438",2009-12-14 04:00:00,247.950666666667
"439",2009-12-14 05:00:00,245.562333333333
"440",2009-12-14 06:00:00,241.735333333333
"441",2009-12-14 07:00:00,242.530166666667
"442",2009-12-14 08:00:00,245.168333333333
"443",2009-12-14 09:00:00,246.616333333333
"444",2009-12-14 10:00:00,244.724
"445",2009-12-14 11:00:00,245.165
"446",2009-12-14 12:00:00,246.105333333333
"447",2009-12-14 13:00:00,248.008833333333
"448",2009-12-14 14:00:00,248.5615
"449",2009-12-14 15:00:00,247.6235
"450",2009-12-14 16:00:00,243.352833333333
"451",2009-12-14 17:00:00,242.620833333333
"452",2009-12-14 18:00:00,244.759333333333
"453",2009-12-14 19:00:00,244.7635
"454",2009-12-14 20:00:00,242.449
"455",2009-12-14 21:00:00,246.682333333333
"456",2009-12-14 22:00:00,250.176166666667
"457",2009-12-14 23:00:00,248.6225
"458",2009-12-15 00:00:00,245.713
"459",2009-12-15 01:00:00,247.704666666667
"460",2009-12-15 02:00:00,246.801833333333
"461",2009-12-15 03:00:00,246.666666666667
"462",2009-12-15 04:00:00,248.077666666667
"463",2009-12-15 05:00:00,246.7045
"464",2009-12-15 06:00:00,242.545
"465",2009-12-15 07:00:00,242.122666666667
"466",2009-12-15 08:00:00,244.187333333333
"467",2009-12-15 09:00:00,244.943833333333
"468",2009-12-15 10:00:00,244.5485
"469",2009-12-15 11:00:00,245.283833333333
"470",2009-12-15 12:00:00,245.907833333333
"471",2009-12-15 13:00:00,247.8805
"472",2009-12-15 14:00:00,248.473166666667
"473",2009-12-15 15:00:00,247.193666666667
"474",2009-12-15 16:00:00,243.461833333333
"475",2009-12-15 17:00:00,245.0075
"476",2009-12-15 18:00:00,245.2735
"477",2009-12-15 19:00:00,245.031666666667
"478",2009-12-15 20:00:00,245.004
"479",2009-12-15 21:00:00,247.626333333333
"480",2009-12-15 22:00:00,250.254333333333
"481",2009-12-15 23:00:00,249.221166666667
"482",2009-12-16 00:00:00,248.7025
"483",2009-12-16 01:00:00,249.636166666667
"484",2009-12-16 02:00:00,250.022
"485",2009-12-16 03:00:00,251.078333333333
"486",2009-12-16 04:00:00,248.706
"487",2009-12-16 05:00:00,247.156666666667
"488",2009-12-16 06:00:00,243.156333333333
"489",2009-12-16 07:00:00,243.9025
"490",2009-12-16 08:00:00,246.187333333333
"491",2009-12-16 09:00:00,246.841166666667
"492",2009-12-16 10:00:00,247.215
"493",2009-12-16 11:00:00,248.4225
"494",2009-12-16 12:00:00,246.687
"495",2009-12-16 13:00:00,248.910833333333
"496",2009-12-16 14:00:00,249.273833333333
"497",2009-12-16 15:00:00,247.977666666667
"498",2009-12-16 16:00:00,246.206666666667
"499",2009-12-16 17:00:00,246.043166666667
"500",2009-12-16 18:00:00,245.109333333333
"501",2009-12-16 19:00:00,242.733333333333
"502",2009-12-16 20:00:00,244.577
"503",2009-12-16 21:00:00,247.759
"504",2009-12-16 22:00:00,247.655333333333
"505",2009-12-16 23:00:00,247.606833333333
"506",2009-12-17 00:00:00,247.903
"507",2009-12-17 01:00:00,248.568166666667
"508",2009-12-17 02:00:00,248.236
"509",2009-12-17 03:00:00,247.688833333333
"510",2009-12-17 04:00:00,248.105333333333
"511",2009-12-17 05:00:00,245.075
"512",2009-12-17 06:00:00,242.999666666667
"513",2009-12-17 07:00:00,242.622166666667
"514",2009-12-17 08:00:00,244.358333333333
"515",2009-12-17 09:00:00,243.748333333333
"516",2009-12-17 10:00:00,245.932833333333
"517",2009-12-17 11:00:00,247.412666666667
"518",2009-12-17 12:00:00,249.376666666667
"519",2009-12-17 13:00:00,248.531
"520",2009-12-17 14:00:00,249.699833333333
"521",2009-12-17 15:00:00,251.711
"522",2009-12-17 16:00:00,247.283166666667
"523",2009-12-17 17:00:00,246.409833333333
"524",2009-12-17 18:00:00,246.600833333333
"525",2009-12-17 19:00:00,246.130833333333
"526",2009-12-17 20:00:00,244.893166666667
"527",2009-12-17 21:00:00,246.0555
"528",2009-12-17 22:00:00,248.510166666667
"529",2009-12-17 23:00:00,247.691333333333
"530",2009-12-18 00:00:00,247.8395
"531",2009-12-18 01:00:00,248.442166666667
"532",2009-12-18 02:00:00,248.568166666667
"533",2009-12-18 03:00:00,247.541666666667
"534",2009-12-18 04:00:00,246.768166666667
"535",2009-12-18 05:00:00,245.704833333333
"536",2009-12-18 06:00:00,242.182333333333
"537",2009-12-18 07:00:00,240.721166666667
"538",2009-12-18 08:00:00,243.010166666667
"539",2009-12-18 09:00:00,245.394666666667
"540",2009-12-18 10:00:00,247.741333333333
"541",2009-12-18 11:00:00,249.242666666667
"542",2009-12-18 12:00:00,248.177833333333
"543",2009-12-18 13:00:00,248.180333333333
"544",2009-12-18 14:00:00,249.688166666667
"545",2009-12-18 15:00:00,250.1305
"546",2009-12-18 16:00:00,245.557833333333
"547",2009-12-18 17:00:00,245.422166666667
"548",2009-12-18 18:00:00,243.783666666667
"549",2009-12-18 19:00:00,245.067833333333
"550",2009-12-18 20:00:00,244.265333333333
"551",2009-12-18 21:00:00,248.0625
"552",2009-12-18 22:00:00,249.092166666667
"553",2009-12-18 23:00:00,248.454666666667
"554",2009-12-19 00:00:00,244.3565
"555",2009-12-19 01:00:00,246.277666666667
"556",2009-12-19 02:00:00,247.522666666667
"557",2009-12-19 03:00:00,248.654
"558",2009-12-19 04:00:00,247.9345
"559",2009-12-19 05:00:00,246.968666666667
"560",2009-12-19 06:00:00,241.722166666667
"561",2009-12-19 07:00:00,243.997333333333
"562",2009-12-19 08:00:00,243.051333333333
"563",2009-12-19 09:00:00,242.273166666667
"564",2009-12-19 10:00:00,243.858833333333
"565",2009-12-19 11:00:00,242.7295
"566",2009-12-19 12:00:00,245.787333333333
"567",2009-12-19 13:00:00,248.0435
"568",2009-12-19 14:00:00,250.111666666667
"569",2009-12-19 15:00:00,248.877333333333
"570",2009-12-19 16:00:00,243.9455
"571",2009-12-19 17:00:00,244.724333333333
"572",2009-12-19 18:00:00,244.3025
"573",2009-12-19 19:00:00,246.491833333333
"574",2009-12-19 20:00:00,246.371833333333
"575",2009-12-19 21:00:00,246.5495
"576",2009-12-19 22:00:00,249.422666666667
"577",2009-12-19 23:00:00,249.443833333333
"578",2009-12-20 00:00:00,247.432666666667
"579",2009-12-20 01:00:00,249.674333333333
"580",2009-12-20 02:00:00,249.754333333333
"581",2009-12-20 03:00:00,250.672166666667
"582",2009-12-20 04:00:00,249.366333333333
"583",2009-12-20 05:00:00,251.235
"584",2009-12-20 06:00:00,248.604666666667
"585",2009-12-20 07:00:00,245.024166666667
"586",2009-12-20 08:00:00,243.107166666667
"587",2009-12-20 09:00:00,244.0045
"588",2009-12-20 10:00:00,244.99
"589",2009-12-20 11:00:00,244.215333333333
"590",2009-12-20 12:00:00,247.520333333333
"591",2009-12-20 13:00:00,249.6455
"592",2009-12-20 14:00:00,251.719833333333
"593",2009-12-20 15:00:00,248.463333333333
"594",2009-12-20 16:00:00,246.524
"595",2009-12-20 17:00:00,245.780333333333
"596",2009-12-20 18:00:00,244.2365
"597",2009-12-20 19:00:00,245.3285
"598",2009-12-20 20:00:00,245.672333333333
"599",2009-12-20 21:00:00,246.784333333333
"600",2009-12-20 22:00:00,249.240666666667
"601",2009-12-20 23:00:00,248.9905
"602",2009-12-21 00:00:00,247.679166666667
"603",2009-12-21 01:00:00,248.120666666667
"604",2009-12-21 02:00:00,248.804333333333
"605",2009-12-21 03:00:00,249.582166666667
"606",2009-12-21 04:00:00,250.171666666667
"607",2009-12-21 05:00:00,250.047333333333
"608",2009-12-21 06:00:00,245.247833333333
"609",2009-12-21 07:00:00,245.2935
"610",2009-12-21 08:00:00,243.776333333333
"611",2009-12-21 09:00:00,244.9825
"612",2009-12-21 10:00:00,245.609833333333
"613",2009-12-21 11:00:00,244.095833333333
"614",2009-12-21 12:00:00,246.771333333333
"615",2009-12-21 13:00:00,249.375333333333
"616",2009-12-21 14:00:00,249.691166666667
"617",2009-12-21 15:00:00,246.760166666667
"618",2009-12-21 16:00:00,243.838
"619",2009-12-21 17:00:00,243.226166666667
"620",2009-12-21 18:00:00,240.853
"621",2009-12-21 19:00:00,242.763
"622",2009-12-21 20:00:00,244.450166666667
"623",2009-12-21 21:00:00,245.994
"624",2009-12-21 22:00:00,247.697166666667
"625",2009-12-21 23:00:00,250.056833333333
"626",2009-12-22 00:00:00,246.984166666667
"627",2009-12-22 01:00:00,246.959833333333
"628",2009-12-22 02:00:00,247.6355
"629",2009-12-22 03:00:00,249.025833333333
"630",2009-12-22 04:00:00,247.675333333333
